count,reward,mean_reward
1000,903.9803504766949,0.9039803504766949
1005,893.3336977430123,0.8888892514855844
1010,866.182602072195,0.8576065367051435
1015,886.8899533772347,0.8737832052977682
1020,870.9194130148456,0.8538425617792604
1025,867.952297581625,0.8467827293479268
1030,891.064997396421,0.8651116479576902
1035,835.4506176585069,0.8071986644043545
1040,854.0051651114343,0.8211588126071483
1045,907.9726506258698,0.8688733498812151
1050,876.4657938315754,0.8347293274586433
1055,896.3715606375085,0.8496412897037996
1060,901.1721988977827,0.850162451790361
1065,845.9399237905293,0.7943097875967411
1070,811.5081463426465,0.7584188283576135
1075,845.8122778123247,0.7868021188951858
1080,813.7545666223675,0.7534764505762662
1085,828.8545031059779,0.7639212010193345
1090,813.0190468452607,0.7458890338029915
1095,908.4604090623782,0.8296442091893864
1100,869.0699068685617,0.7900635516986925
1105,935.0839547654907,0.8462298233171862
1110,885.8610469693084,0.7980730152876653
1115,879.7141790413588,0.7889813264944922
1120,864.8214252347187,0.7721619868167131
1125,806.313694942202,0.7167232843930684
1130,789.5750399366867,0.698738973395298
1135,739.0421526148654,0.6511384604536259
1140,864.6982514390568,0.7585072381044358
1145,851.0700176790635,0.7432925918594442
1150,827.923245659361,0.7199332570950965
1155,915.3197849196413,0.7924846622680877
1160,851.402692844623,0.7339678386591577
1165,880.0458400804143,0.755404154575463
1170,951.9493720506297,0.8136319419236151
1175,876.674943504543,0.7461063348974833
1180,880.7109052767404,0.7463651739633393
1185,875.3962363811963,0.7387310011655666
1190,853.3350182317682,0.7170882506149313
1195,915.3139559165094,0.7659531011853635
1200,886.0899894472174,0.7384083245393478
1205,877.1492167584867,0.7279246612103624
1210,811.6314940449511,0.6707698297892157
1215,888.0889350079082,0.7309373950682372
1220,828.5018257840052,0.6790998572000042
1225,825.4885704727884,0.673868220794113
1230,808.9107595802426,0.6576510240489777
1235,843.1155615640635,0.6826846652340595
1240,854.7987772808119,0.6893538526458161
1245,807.627906149407,0.6486971133730176
1250,846.7289649927475,0.677383171994198
1245,854.2902672488617,0.6861769214850295
1240,812.3711422201416,0.655138017919469
1235,898.9276873556836,0.7278766699236304
1230,911.6631684732226,0.7411895678644087
1225,817.8501402187128,0.6676327675254798
1220,819.3349000870742,0.6715859836779297
1215,880.3770937049335,0.7245902005801922
1210,875.0005896892995,0.7231409832142971
1205,888.7108633892844,0.7375193887048004
1200,767.8996630150792,0.6399163858458994
1195,833.4154477508929,0.6974187847287807
1190,876.8020287988421,0.7368084275620522
1185,849.4198181186041,0.7168099730958685
1180,817.1455546146906,0.692496232724314
1175,829.0485971068276,0.7055732741334704
1170,873.5608081257107,0.7466331693382142
1165,892.5319397194269,0.766121836669036
1160,846.752854203773,0.7299593570722182
1155,920.0196128754661,0.7965537773813559
1150,903.5897826399291,0.7857302457738514
1145,835.0677576588673,0.7293168189160413
1140,869.3094492365591,0.762552148453122
1135,821.1194452208265,0.7234532557011687
1130,789.1881130242806,0.6983965601984784
1125,821.4155849210584,0.7301471865964964
1120,863.5760792122323,0.7710500707252075
1115,887.1386219649951,0.7956400196995471
1110,917.2836070822472,0.8263816280020244
1105,878.9844396268312,0.7954610313364988
1100,826.4633393401956,0.751330308491087
1095,908.5043967036156,0.8296843805512472
1090,817.7339598910487,0.7502146421018795
1085,785.4140612519511,0.7238839274211532
1080,808.7702390137105,0.7488613324201023
1075,778.996435900008,0.7246478473488447
1070,785.0795051003802,0.7337191636452152
1065,850.2863497798604,0.7983909387604323
1060,810.4632311763253,0.7645879539399295
1055,818.5640787417582,0.7758901220301025
1050,836.1314677628893,0.7963156835837041
1045,916.355871488833,0.8768955708027111
1040,816.8272347842524,0.7854108026771658
1035,839.6141204597047,0.8112213724248355
1030,857.4419768394876,0.8324679386791142
1025,859.2122327806861,0.838255836859206
1020,888.6609476451747,0.8712362231815438
1015,876.3365522759227,0.8633857657890864
1010,845.5882082063898,0.8372160477290989
1005,867.1305440936073,0.862816461784684
